"Timestamp","Temperature1","Temperature2","Temperature3"
75.589996,26,3
96.540001,205,205
96.589996,205,205
96.639999,205,205
96.690002,205,205
96.739998,205,205
96.790001,205,205
96.839996,205,205
96.889999,205,205
96.940002,205,205
96.989998,205,205
97.040001,205,205
97.089996,205,205
97.139999,205,205
97.190002,205,205
97.239998,205,205
97.290001,205,205
97.339996,205,205
97.389999,205,205
97.440002,205,205
97.489998,205,205
97.540001,205,205
97.589996,205,205
97.639999,205,205
97.690002,205,205
97.739998,205,205
97.790001,205,205
97.839996,205,205
97.889999,205,205
97.940002,205,205
97.989998,205,205
98.040001,205,205
98.089996,205,205
98.139999,205,205
98.190002,205,205
98.239998,205,205
98.290001,205,205
98.339996,205,205
98.389999,205,205
98.440002,205,205
98.489998,205,205
98.540001,205,205
98.589996,205,205
98.639999,205,205
98.690002,205,205
98.739998,205,205
98.790001,205,205
98.839996,205,205
98.889999,205,205
98.940002,205,203
98.989998,205,205
99.040001,205,205
99.089996,205,205
99.139999,205,205
99.190002,205,205
99.239998,205,205
99.290001,205,205
99.339996,205,205
99.389999,205,205
99.440002,205,205
99.489998,205,205
99.540001,205,205
99.589996,205,205
99.639999,205,205
99.690002,205,205
99.739998,205,205
99.790001,205,205
99.839996,205,205
99.889999,205,205
99.940002,205,205
99.989998,205,205
100.040000,205,205
100.090000,205,191
100.140000,205,205
100.190000,205,205
100.240000,205,205
100.290000,205,205
100.340000,205,205
100.390000,205,205
100.440000,205,205
100.490000,205,205
100.540000,205,205
100.590000,205,205
100.640000,205,205
100.690000,205,205
100.740000,205,205
100.790000,205,205
100.840000,205,205
100.890000,205,205
100.940000,205,205
100.990000,205,205
101.040000,205,205
101.090000,205,205
101.140000,205,205
101.190000,205,205
101.240000,205,205
101.290000,205,205
101.340000,205,205
101.390000,205,205
101.440000,205,205
101.490000,205,205
101.540000,205,205
101.590000,205,205
101.640000,205,205
101.690000,205,205
101.740000,205,205
101.790000,205,205
101.840000,205,205
101.890000,205,205
101.940000,205,205
101.990000,205,205
102.040000,205,205
102.090000,205,205
102.140000,205,205
102.190000,205,205
102.240000,205,205
102.290000,205,205
102.340000,205,205
102.390000,205,205
102.440000,205,205
102.490000,205,205
102.540000,205,205
102.590000,205,205
102.640000,205,205
102.690000,205,205
102.740000,205,205
102.790000,205,205
102.840000,205,205
102.890000,205,205
102.940000,205,205
102.990000,205,205
103.040000,205,205
103.090000,205,205
103.140000,205,205
103.190000,205,205
103.240000,205,205
103.290000,205,205
103.340000,205,205
103.390000,205,205
103.440000,205,205
103.490000,205,205
103.540000,205,205
103.590000,205,205
103.640000,205,205
103.690000,205,205
103.740000,205,205
103.790000,205,205
103.840000,205,205
103.890000,205,205
103.940000,205,205
103.990000,205,205
104.040000,205,205
104.090000,205,205
104.140000,205,205
104.190000,205,205
104.240000,205,205
104.290000,205,205
104.340000,205,205
104.390000,205,205
104.440000,205,205
104.490000,205,205
104.540000,205,205
104.590000,205,205
104.640000,205,205
104.690000,205,205
104.740000,205,205
104.790000,205,205
104.840000,205,205
104.890000,205,205
104.940000,205,205
104.990000,205,205
105.040000,205,205
105.090000,205,205
105.140000,205,205
105.190000,205,205
105.240000,205,205
105.290000,205,205
105.340000,205,205
105.390000,205,205
105.440000,205,205
105.490000,205,205
105.540000,205,205
105.590000,205,205
105.640000,205,205
105.690000,205,205
105.740000,205,205
105.790000,205,205
105.840000,205,205
105.890000,205,205
105.940000,205,205
105.990000,205,205
106.040000,205,205
106.090000,205,205
106.140000,205,205
106.190000,205,205
106.240000,205,205
106.290000,205,205
106.340000,205,205
106.390000,205,205
106.440000,205,205
106.490000,205,205
106.540000,205,205
106.590000,205,205
106.640000,205,205
106.690000,205,205
106.740000,205,205
106.790000,205,205
106.840000,205,205
106.890000,205,205
106.940000,205,205
106.990000,205,205
107.040000,205,205
107.090000,205,205
107.140000,205,205
107.190000,205,205
107.240000,205,205
107.290000,205,205
107.340000,205,205
107.390000,205,205
107.440000,205,205
107.490000,205,205
107.540000,205,205
107.590000,205,205
107.640000,205,205
107.690000,205,205
107.740000,205,205
107.790000,205,205
107.840000,205,205
107.890000,205,205
107.940000,205,205
107.990000,205,205
108.040000,205,205
108.090000,205,205
108.140000,205,205
108.190000,205,205
108.240000,205,205
108.290000,205,205
108.340000,205,205
108.390000,205,205
108.440000,205,205
108.490000,205,205
108.540000,205,205
108.590000,205,205
108.640000,205,205
108.690000,205,205
108.740000,205,205
108.790000,205,205
108.840000,205,205
108.890000,205,205
108.940000,205,205
108.990000,205,205
109.040000,205,205
109.090000,205,205
109.140000,205,205
109.190000,205,205
109.240000,205,205
109.290000,205,205
109.340000,205,205
109.390000,205,205
109.440000,205,205
109.490000,205,205
109.540000,205,205
109.590000,205,205
109.640000,205,205
109.690000,205,204
109.740000,205,205
109.790000,205,205
109.840000,205,205
109.890000,205,205
109.940000,205,205
109.990000,205,205
110.040000,205,205
110.090000,205,205
110.140000,205,205
110.190000,205,205
110.240000,205,205
110.290000,205,205
110.340000,205,205
110.390000,205,205
110.440000,205,205
110.490000,205,205
110.540000,205,205
110.590000,205,205
110.640000,205,205
110.690000,205,205
110.740000,205,205
110.790000,205,205
110.840000,205,205
110.890000,205,205
110.940000,205,205
110.990000,205,205
111.040000,205,205
111.090000,205,205
111.140000,205,205
111.190000,205,205
111.240000,205,205
111.290000,205,205
111.340000,205,205
111.390000,205,205
111.440000,205,205
111.490000,205,205
111.540000,205,205
111.590000,205,205
111.640000,205,205
111.690000,205,205
111.740000,205,205
111.790000,205,205
111.840000,205,205
111.890000,205,205
111.940000,205,205
111.990000,205,205
112.040000,205,205
112.090000,205,205
112.140000,205,205
112.190000,205,205
112.240000,205,205
112.290000,205,205
112.340000,205,205
112.390000,205,205
112.440000,205,205
112.490000,205,205
112.540000,205,205
112.590000,205,205
112.640000,205,205
112.690000,205,205
112.740000,205,205
112.790000,205,205
112.840000,205,205
112.890000,205,205
112.940000,205,205
112.990000,205,205
113.040000,205,205
113.090000,205,205
113.140000,205,205
113.190000,205,205
113.240000,205,205
113.290000,205,205
113.340000,205,205
113.390000,205,205
113.440000,205,205
113.490000,205,205
113.540000,205,205
113.590000,205,205
113.640000,205,205
113.690000,205,205
113.740000,205,205
113.790000,205,205
113.840000,205,205
113.890000,205,205
113.940000,205,205
113.990000,205,205
114.040000,205,205
114.090000,205,205
114.140000,205,205
114.190000,205,205
114.240000,205,205
114.290000,205,205
114.340000,205,205
114.390000,205,205
114.440000,205,205
114.490000,205,205
114.540000,205,205
114.590000,205,205
114.640000,205,205
114.690000,205,205
114.740000,205,205
114.790000,205,205
114.840000,205,205
114.890000,205,205
114.940000,205,205
114.990000,205,205
115.040000,205,205
115.090000,205,205
115.140000,205,205
115.190000,205,205
115.240000,205,205
115.290000,205,205
115.340000,205,205
115.390000,205,205
115.440000,205,205
115.490000,205,205
115.540000,205,205
115.590000,205,205
115.640000,205,205
115.690000,205,205
115.740000,205,205
115.790000,205,205
115.840000,205,205
115.890000,205,205
115.940000,205,205
115.990000,205,205
116.040000,205,205
116.090000,205,205
116.140000,205,205
116.190000,205,205
116.240000,205,205
116.290000,205,205
116.340000,205,205
116.390000,205,205
116.440000,205,205
116.490000,205,205
116.540000,205,205
116.590000,205,205
116.640000,205,205
116.690000,205,205
116.740000,205,205
116.790000,205,205
116.840000,205,205
116.890000,205,205
116.940000,205,205
116.990000,205,205
117.040000,205,205
117.090000,205,205
117.140000,205,205
117.190000,205,205
117.240000,205,205
117.290000,205,205
117.340000,205,205
117.390000,205,205
117.440000,205,205
117.490000,205,205
117.540000,205,205
117.590000,205,205
117.640000,205,205
117.690000,205,205
117.740000,205,205
117.790000,205,205
117.840000,205,205
117.890000,205,205
117.940000,205,205
117.990000,205,205
118.040000,205,205
118.090000,205,205
118.140000,205,205
118.190000,205,205
118.240000,205,205
118.290000,205,205
118.340000,205,205
118.390000,205,205
118.440000,205,205
118.490000,205,205
118.540000,205,205
118.590000,205,205
118.640000,205,205
118.690000,205,205
118.740000,205,205
118.790000,205,205
118.840000,205,205
118.890000,205,205
118.940000,205,205
118.990000,205,205
119.040000,205,205
119.090000,205,205
119.140000,205,205
119.190000,205,205
119.240000,205,205
119.290000,205,205
119.340000,205,205
119.390000,205,205
119.440000,205,205
119.490000,205,205
119.540000,205,205
119.590000,205,205
119.640000,205,205
119.690000,205,205
119.740000,205,205
119.790000,205,205
119.840000,205,205
119.890000,205,205
119.940000,205,205
119.990000,205,205
120.040000,205,205
120.090000,205,205
120.140000,205,205
120.190000,205,205
120.240000,205,205
120.290000,205,205
120.340000,205,205
120.390000,205,205
120.440000,205,205
120.490000,205,205
120.540000,205,205
120.590000,205,205
120.640000,205,205
120.690000,205,205
120.740000,205,205
120.790000,205,205
120.840000,205,205
120.890000,205,205
120.940000,205,205
120.990000,205,205
121.040000,205,205
121.090000,205,205
121.140000,205,205
121.190000,205,
