ADC0,87.589996,32
ADC1,87.589996,205
ADC2,87.589996,-71
TWI_PRESSURE,87.589996,-0.129247
ADC0,87.639999,205
ADC1,87.639999,14
ADC2,87.639999,205
TWI_PRESSURE,87.639999,-0.129247
ADC0,87.690002,35
ADC1,87.690002,205
ADC2,87.690002,-71
TWI_PRESSURE,87.690002,-0.129247
ADC0,87.739998,205
ADC1,87.739998,0
ADC2,87.739998,205
TWI_PRESSURE,87.739998,-0.129247
ADC0,87.790001,32
ADC1,87.790001,205
ADC2,87.790001,-71
TWI_PRESSURE,87.790001,-0.129247
ADC0,87.839996,205
ADC1,87.839996,0
ADC2,87.839996,205
TWI_PRESSURE,87.839996,-0.129247
ADC0,87.889999,31
ADC1,87.889999,205
ADC2,87.889999,-71
TWI_PRESSURE,87.889999,-0.129247
ADC0,87.940002,205
ADC1,87.940002,0
ADC2,87.940002,205
TWI_PRESSURE,87.940002,-0.129247
ADC0,87.989998,31
ADC1,87.989998,188
ADC2,87.989998,-71
TWI_PRESSURE,87.989998,-0.129247
ADC0,88.040001,205
ADC1,88.040001,0
ADC2,88.040001,205
TWI_PRESSURE,88.040001,-0.129247
ADC0,88.089996,31
ADC1,88.089996,182
ADC2,88.089996,-71
TWI_PRESSURE,88.089996,-0.129247
ADC0,88.139999,205
ADC1,88.139999,0
ADC2,88.139999,205
TWI_PRESSURE,88.139999,-0.129247
ADC0,88.190002,35
ADC1,88.190002,161
ADC2,88.190002,-71
TWI_PRESSURE,88.190002,-0.129247
ADC0,88.239998,205
ADC1,88.239998,0
ADC2,88.239998,205
TWI_PRESSURE,88.239998,-0.129247
ADC0,88.290001,31
ADC1,88.290001,158
ADC2,88.290001,-71
TWI_PRESSURE,88.290001,-0.129247
ADC0,88.339996,205
ADC1,88.339996,14
ADC2,88.339996,205
TWI_PRESSURE,88.339996,-0.129247
ADC0,88.389999,31
ADC1,88.389999,112
ADC2,88.389999,-71
TWI_PRESSURE,88.389999,-0.129247
ADC0,88.440002,205
ADC1,88.440002,-1
ADC2,88.440002,-7
TWI_PRESSURE,88.440002,-0.129247
ADC0,88.489998,20
ADC1,88.489998,16
ADC2,88.489998,10
TWI_PRESSURE,88.489998,-0.129247
ADC0,88.540001,205
ADC1,88.540001,-3
ADC2,88.540001,-6
TWI_PRESSURE,88.540001,-0.129247
ADC0,88.589996,20
ADC1,88.589996,2
ADC2,88.589996,-5
TWI_PRESSURE,88.589996,-0.129247
ADC0,88.639999,23
ADC1,88.639999,4
ADC2,88.639999,-1
TWI_PRESSURE,88.639999,-0.129247
ADC0,88.690002,23
ADC1,88.690002,0
ADC2,88.690002,-4
TWI_PRESSURE,88.690002,-0.129247
ADC0,88.739998,205
ADC1,88.739998,-3
ADC2,88.739998,-6
TWI_PRESSURE,88.739998,-0.129247
ADC0,88.790001,22
ADC1,88.790001,2
ADC2,88.790001,-5
TWI_PRESSURE,88.790001,-0.129247
ADC0,88.839996,25
ADC1,88.839996,3
ADC2,88.839996,-3
TWI_PRESSURE,88.839996,-0.129247
ADC0,88.889999,24
ADC1,88.889999,3
ADC2,88.889999,-3
TWI_PRESSURE,88.889999,-0.129247
ADC0,88.940002,27
ADC1,88.940002,4
ADC2,88.940002,-1
TWI_PRESSURE,88.940002,-0.129247
ADC0,88.989998,25
ADC1,88.989998,4
ADC2,88.989998,-2
TWI_PRESSURE,88.989998,-0.129247
ADC0,89.040001,28
ADC1,89.040001,5
ADC2,89.040001,8
TWI_PRESSURE,89.040001,-0.129247
ADC0,89.089996,26
ADC1,89.089996,6
ADC2,89.089996,0
TWI_PRESSURE,89.089996,-0.129247
ADC0,89.139999,30
ADC1,89.139999,8
ADC2,89.139999,1
TWI_PRESSURE,89.139999,-0.129247
ADC0,89.190002,30
ADC1,89.190002,8
ADC2,89.190002,1
TWI_PRESSURE,89.190002,-0.129247
ADC0,89.239998,33
ADC1,89.239998,11
ADC2,89.239998,4
TWI_PRESSURE,89.239998,-0.129247
ADC0,89.290001,36
ADC1,89.290001,12
ADC2,89.290001,-20
TWI_PRESSURE,89.290001,-0.129247
ADC0,89.339996,36
ADC1,89.339996,18
ADC2,89.339996,2
TWI_PRESSURE,89.339996,-0.129247
ADC0,89.389999,39
ADC1,89.389999,14
ADC2,89.389999,10
TWI_PRESSURE,89.389999,-0.129247
ADC0,89.440002,42
ADC1,89.440002,23
ADC2,89.440002,10
TWI_PRESSURE,89.440002,-0.129247
ADC0,89.489998,45
ADC1,89.489998,18
ADC2,89.489998,-4
TWI_PRESSURE,89.489998,-0.129247
ADC0,89.540001,50
ADC1,89.540001,35
ADC2,89.540001,25
TWI_PRESSURE,89.540001,-0.129247
ADC0,89.589996,49
ADC1,89.589996,22
ADC2,89.589996,17
TWI_PRESSURE,89.589996,-0.129247
ADC0,89.639999,61
ADC1,89.639999,205
ADC2,89.639999,28
TWI_PRESSURE,89.639999,-0.129247
ADC0,89.690002,58
ADC1,89.690002,27
ADC2,89.690002,15
TWI_PRESSURE,89.690002,-0.129247
ADC0,89.739998,74
ADC1,89.739998,205
ADC2,89.739998,35
TWI_PRESSURE,89.739998,-0.129247
ADC0,89.790001,65
ADC1,89.790001,31
ADC2,89.790001,28
TWI_PRESSURE,89.790001,-0.129247
ADC0,89.839996,190
ADC1,89.839996,205
ADC2,89.839996,41
TWI_PRESSURE,89.839996,-0.129247
ADC0,89.889999,205
ADC1,89.889999,37
ADC2,89.889999,205
TWI_PRESSURE,89.889999,-0.129247
ADC0,89.940002,205
ADC1,89.940002,205
ADC2,89.940002,205
TWI_PRESSURE,89.940002,-0.129247
ADC0,89.989998,205
ADC1,89.989998,205
ADC2,89.989998,205
TWI_PRESSURE,89.989998,-0.129247
ADC0,90.040001,205
ADC1,90.040001,205
ADC2,90.040001,205
TWI_PRESSURE,90.040001,-0.129247
ADC0,90.089996,205
ADC1,90.089996,205
ADC2,90.089996,205
TWI_PRESSURE,90.089996,-0.129247
ADC0,90.139999,205
ADC1,90.139999,205
ADC2,90.139999,205
TWI_PRESSURE,90.139999,-0.129247
ADC0,90.190002,205
ADC1,90.190002,46
ADC2,90.190002,205
TWI_PRESSURE,90.190002,-0.129247
ADC0,90.239998,66
ADC1,90.239998,205
ADC2,90.239998,35
TWI_PRESSURE,90.239998,-0.129247
ADC0,90.290001,112
ADC1,90.290001,42
ADC2,90.290001,205
TWI_PRESSURE,90.290001,-0.129247
ADC0,90.339996,205
ADC1,90.339996,205
ADC2,90.339996,205
TWI_PRESSURE,90.339996,-0.129247
ADC0,90.389999,205
ADC1,90.389999,142
ADC2,90.389999,205
TWI_PRESSURE,90.389999,-0.129247
ADC0,90.440002,205
ADC1,90.440002,205
ADC2,90.440002,205
TWI_PRESSURE,90.440002,-0.129247
ADC0,90.489998,205
ADC1,90.489998,205
ADC2,90.489998,205
TWI_PRESSURE,90.489998,-0.129247
ADC0,90.540001,205
ADC1,90.540001,205
ADC2,90.540001,205
TWI_PRESSURE,90.540001,-0.129247
ADC0,90.589996,205
ADC1,90.589996,50
ADC2,90.589996,205
TWI_PRESSURE,90.589996,-0.129247
ADC0,90.639999,54
ADC1,90.639999,27
ADC2,90.639999,29
TWI_PRESSURE,90.639999,-0.129247
ADC0,90.690002,56
ADC1,90.690002,20
ADC2,90.690002,6
TWI_PRESSURE,90.690002,-0.129247
ADC0,90.739998,205
ADC1,90.739998,205
ADC2,90.739998,205
TWI_PRESSURE,90.739998,-0.129247
ADC0,90.790001,68
ADC1,90.790001,202
ADC2,90.790001,205
TWI_PRESSURE,90.790001,-0.129247
ADC0,90.839996,205
ADC1,90.839996,205
ADC2,90.839996,205
TWI_PRESSURE,90.839996,-0.129247
ADC0,90.889999,205
ADC1,90.889999,205
ADC2,90.889999,205
TWI_PRESSURE,90.889999,-0.129247
ADC0,90.940002,205
ADC1,90.940002,205
ADC2,90.940002,205
TWI_PRESSURE,90.940002,-0.129247
ADC0,90.989998,205
ADC1,90.989998,205
ADC2,90.989998,205
TWI_PRESSURE,90.989998,-0.129247
ADC0,91.040001,205
ADC1,91.040001,205
ADC2,91.040001,205
TWI_PRESSURE,91.040001,-0.129247
ADC0,91.089996,205
ADC1,91.089996,205
ADC2,91.089996,205
TWI_PRESSURE,91.089996,-0.129247
ADC0,91.139999,205
ADC1,91.139999,205
ADC2,91.139999,205
TWI_PRESSURE,91.139999,-0.129247
ADC0,91.190002,205
ADC1,91.190002,205
ADC2,91.190002,205
TWI_PRESSURE,91.190002,-0.129247
ADC0,91.239998,205
ADC1,91.239998,205
ADC2,91.239998,205
TWI_PRESSURE,91.239998,-0.129247
ADC0,91.290001,205
ADC1,91.290001,205
ADC2,91.290001,205
TWI_PRESSURE,91.290001,-0.129247
ADC0,91.339996,205
ADC1,91.339996,205
ADC2,91.339996,205
TWI_PRESSURE,91.339996,-0.129247
ADC0,91.389999,205
ADC1,91.389999,205
ADC2,91.389999,205
TWI_PRESSURE,91.389999,-0.129247
ADC0,91.440002,205
ADC1,91.440002,205
ADC2,91.440002,205
TWI_PRESSURE,91.440002,-0.129247
ADC0,91.489998,205
ADC1,91.489998,205
ADC2,91.489998,205
TWI_PRESSURE,91.489998,-0.129247
ADC0,91.540001,205
ADC1,91.540001,205
ADC2,91.540001,205
TWI_PRESSURE,91.540001,-0.129247
ADC0,91.589996,205
ADC1,91.589996,205
ADC2,91.589996,205
TWI_PRESSURE,91.589996,-0.129247
ADC0,91.639999,205
ADC1,91.639999,205
ADC2,91.639999,205
TWI_PRESSURE,91.639999,-0.129247
ADC0,91.690002,205
ADC1,91.690002,205
ADC2,91.690002,205
TWI_PRESSURE,91.690002,-0.129247
ADC0,91.739998,205
ADC1,91.739998,205
ADC2,91.739998,205
TWI_PRESSURE,91.739998,-0.129247
ADC0,91.790001,205
ADC1,91.790001,205
ADC2,91.790001,205
TWI_PRESSURE,91.790001,-0.129247
ADC0,91.839996,205
ADC1,91.839996,205
ADC2,91.839996,205
TWI_PRESSURE,91.839996,-0.129247
ADC0,91.889999,205
ADC1,91.889999,205
ADC2,91.889999,205
TWI_PRESSURE,91.889999,-0.129247
ADC0,91.940002,205
ADC1,91.940002,205
ADC2,91.940002,205
TWI_PRESSURE,91.940002,-0.129247
ADC0,91.989998,205
ADC1,91.989998,205
ADC2,91.989998,205
TWI_PRESSURE,91.989998,-0.129247
ADC0,92.040001,205
ADC1,92.040001,205
ADC2,92.040001,205
TWI_PRESSURE,92.040001,-0.129247
ADC0,92.089996,205
ADC1,92.089996,205
ADC2,92.089996,205
TWI_PRESSURE,92.089996,-0.129247
ADC0,92.139999,205
ADC1,92.139999,205
ADC2,92.139999,205
TWI_PRESSURE,92.139999,-0.129247
ADC0,92.190002,205
ADC1,92.190002,205
ADC2,92.190002,205
TWI_PRESSURE,92.190002,-0.129247
ADC0,92.239998,205
ADC1,92.239998,205
ADC2,92.239998,205
TWI_PRESSURE,92.239998,-0.129247
ADC0,92.290001,205
ADC1,92.290001,205
ADC2,92.290001,205
TWI_PRESSURE,92.290001,-0.129247
ADC0,92.339996,205
ADC1,92.339996,205
ADC2,92.339996,205
TWI_PRESSURE,92.339996,-0.129247
ADC0,92.389999,205
ADC1,92.389999,205
ADC2,92.389999,205
TWI_PRESSURE,92.389999,-0.129247
ADC0,92.440002,205
ADC1,92.440002,205
ADC2,92.440002,205
TWI_PRESSURE,92.440002,-0.129247
ADC0,92.489998,205
ADC1,92.489998,205
ADC2,92.489998,205
TWI_PRESSURE,92.489998,-0.129247
ADC0,92.540001,205
ADC1,92.540001,205
ADC2,92.540001,205
TWI_PRESSURE,92.540001,-0.129247
ADC0,92.589996,205
ADC1,92.589996,205
ADC2,92.589996,205
TWI_PRESSURE,92.589996,-0.129247
ADC0,92.639999,205
ADC1,92.639999,205
ADC2,92.639999,205
TWI_PRESSURE,92.639999,-0.129247
ADC0,92.690002,205
ADC1,92.690002,205
ADC2,92.690002,205
TWI_PRESSURE,92.690002,-0.129247
ADC0,92.739998,205
ADC1,92.739998,205
ADC2,92.739998,205
TWI_PRESSURE,92.739998,-0.129247
ADC0,92.790001,205
ADC1,92.790001,205
ADC2,92.790001,205
TWI_PRESSURE,92.790001,-0.129247
ADC0,92.839996,205
ADC1,92.839996,205
ADC2,92.839996,205
TWI_PRESSURE,92.839996,-0.129247
ADC0,92.889999,205
ADC1,92.889999,205
ADC2,92.889999,205
TWI_PRESSURE,92.889999,-0.129247
ADC0,92.940002,205
ADC1,92.940002,205
ADC2,92.940002,205
TWI_PRESSURE,92.940002,-0.129247
ADC0,92.989998,205
ADC1,92.989998,205
ADC2,92.989998,205
TWI_PRESSURE,92.989998,-0.129247
ADC0,93.040001,205
ADC1,93.040001,205
ADC2,93.040001,205
TWI_PRESSURE,93.040001,-0.129247
ADC0,93.089996,205
ADC1,93.089996,205
ADC2,93.089996,205
TWI_PRESSURE,93.089996,-0.129247
ADC0,93.139999,205
ADC1,93.139999,205
ADC2,93.139999,205
TWI_PRESSURE,93.139999,-0.129247
ADC0,93.190002,205
ADC1,93.190002,205
ADC2,93.190002,205
TWI_PRESSURE,93.190002,-0.129247
ADC0,93.239998,205
ADC1,93.239998,205
ADC2,93.239998,205
TWI_PRESSURE,93.239998,-0.129247
ADC0,93.290001,205
ADC1,93.290001,205
ADC2,93.290001,205
TWI_PRESSURE,93.290001,-0.129247
ADC0,93.339996,205
ADC1,93.339996,205
ADC2,93.339996,205
TWI_PRESSURE,93.339996,-0.129247
ADC0,93.389999,205
ADC1,93.389999,205
ADC2,93.389999,205
TWI_PRESSURE,93.389999,-0.129247
ADC0,93.440002,205
ADC1,93.440002,205
ADC2,93.440002,205
TWI_PRESSURE,93.440002,-0.129247
ADC0,93.489998,205
ADC1,93.489998,205
ADC2,93.489998,205
TWI_PRESSURE,93.489998,-0.129247
ADC0,93.540001,205
ADC1,93.540001,205
ADC2,93.540001,205
TWI_PRESSURE,93.540001,-0.129247
ADC0,93.589996,205
ADC1,93.589996,205
ADC2,93.589996,205
TWI_PRESSURE,93.589996,-0.129247
ADC0,93.639999,205
ADC1,93.639999,205
ADC2,93.639999,205
TWI_PRESSURE,93.639999,-0.129247
ADC0,93.690002,205
ADC1,93.690002,205
ADC2,93.690002,205
TWI_PRESSURE,93.690002,-0.129247
ADC0,93.739998,205
ADC1,93.739998,205
ADC2,93.739998,205
TWI_PRESSURE,93.739998,-0.129247
ADC0,93.790001,205
ADC1,93.790001,205
ADC2,93.790001,205
TWI_PRESSURE,93.790001,-0.129247
ADC0,93.839996,205
ADC1,93.839996,205
ADC2,93.839996,205
TWI_PRESSURE,93.839996,-0.129247
ADC0,93.889999,205
ADC1,93.889999,205
ADC2,93.889999,205
TWI_PRESSURE,93.889999,-0.129247
ADC0,93.940002,205
ADC1,93.940002,205
ADC2,93.940002,205
TWI_PRESSURE,93.940002,-0.129247
ADC0,93.989998,205
ADC1,93.989998,205
ADC2,93.989998,205
TWI_PRESSURE,93.989998,-0.129247
ADC0,94.040001,205
ADC1,94.040001,205
ADC2,94.040001,205
TWI_PRESSURE,94.040001,-0.129247
ADC0,94.089996,205
ADC1,94.089996,205
ADC2,94.089996,205
TWI_PRESSURE,94.089996,-0.129247
ADC0,94.139999,205
ADC1,94.139999,205
ADC2,94.139999,205
TWI_PRESSURE,94.139999,-0.129247
ADC0,94.190002,205
ADC1,94.190002,205
ADC2,94.190002,205
TWI_PRESSURE,94.190002,-0.129247
ADC0,94.239998,205
ADC1,94.239998,205
ADC2,94.239998,205
TWI_PRESSURE,94.239998,-0.129247
ADC0,94.290001,205
ADC1,94.290001,205
ADC2,94.290001,205
TWI_PRESSURE,94.290001,-0.129247
ADC0,94.339996,205
ADC1,94.339996,205
ADC2,94.339996,205
TWI_PRESSURE,94.339996,-0.129247
ADC0,94.389999,205
ADC1,94.389999,205
ADC2,94.389999,205
TWI_PRESSURE,94.389999,-0.129247
ADC0,94.440002,205
ADC1,94.440002,205
ADC2,94.440002,205
TWI_PRESSURE,94.440002,-0.129247
ADC0,94.489998,205
ADC1,94.489998,205
ADC2,94.489998,205
TWI_PRESSURE,94.489998,-0.129247
ADC0,94.540001,205
ADC1,94.540001,205
ADC2,94.540001,205
TWI_PRESSURE,94.540001,-0.129247
ADC0,94.589996,205
ADC1,94.589996,205
ADC2,94.589996,205
TWI_PRESSURE,94.589996,-0.129247
ADC0,94.639999,205
ADC1,94.639999,205
ADC2,94.639999,205
TWI_PRESSURE,94.639999,-0.129247
ADC0,94.690002,205
ADC1,94.690002,205
ADC2,94.690002,205
TWI_PRESSURE,94.690002,-0.129247
ADC0,94.739998,205
ADC1,94.739998,205
ADC2,94.739998,205
TWI_PRESSURE,94.739998,-0.129247
ADC0,94.790001,205
ADC1,94.790001,205
ADC2,94.790001,205
TWI_PRESSURE,94.790001,-0.129247
ADC0,94.839996,205
ADC1,94.839996,205
ADC2,94.839996,205
TWI_PRESSURE,94.839996,-0.129247
ADC0,94.889999,205
ADC1,94.889999,205
ADC2,94.889999,205
TWI_PRESSURE,94.889999,-0.129247
ADC0,94.940002,205
ADC1,94.940002,205
ADC2,94.940002,205
TWI_PRESSURE,94.940002,-0.129247
ADC0,94.989998,205
ADC1,94.989998,205
ADC2,94.989998,205
TWI_PRESSURE,94.989998,-0.129247
ADC0,95.040001,205
ADC1,95.040001,205
ADC2,95.040001,205
TWI_PRESSURE,95.040001,-0.129247
ADC0,95.089996,205
ADC1,95.089996,205
ADC2,95.089996,205
TWI_PRESSURE,95.089996,-0.129247
ADC0,95.139999,205
ADC1,95.139999,205
ADC2,95.139999,205
TWI_PRESSURE,95.139999,-0.129247
ADC0,95.190002,205
ADC1,95.190002,205
ADC2,95.190002,205
TWI_PRESSURE,95.190002,-0.129247
ADC0,95.239998,205
ADC1,95.239998,205
ADC2,95.239998,205
TWI_PRESSURE,95.239998,-0.129247
ADC0,95.290001,205
ADC1,95.290001,205
ADC2,95.290001,205
TWI_PRESSURE,95.290001,-0.129247
ADC0,95.339996,205
ADC1,95.339996,205
ADC2,95.339996,205
TWI_PRESSURE,95.339996,-0.129247
ADC0,95.389999,205
ADC1,95.389999,205
ADC2,95.389999,205
TWI_PRESSURE,95.389999,-0.129247
ADC0,95.440002,205
ADC1,95.440002,205
ADC2,95.440002,205
TWI_PRESSURE,95.440002,-0.129247
ADC0,95.489998,205
ADC1,95.489998,205
ADC2,95.489998,205
TWI_PRESSURE,95.489998,-0.129247
ADC0,95.540001,205
ADC1,95.540001,205
ADC2,95.540001,205
TWI_PRESSURE,95.540001,-0.129247
ADC0,95.589996,205
ADC1,95.589996,205
ADC2,95.589996,205
TWI_PRESSURE,95.589996,-0.129247
ADC0,95.639999,205
ADC1,95.639999,205
ADC2,95.639999,205
TWI_PRESSURE,95.639999,-0.129247
ADC0,95.690002,205
ADC1,95.690002,205
ADC2,95.690002,205
TWI_PRESSURE,95.690002,-0.129247
ADC0,95.739998,205
ADC1,95.739998,205
ADC2,95.739998,205
TWI_PRESSURE,95.739998,-0.129247
ADC0,95.790001,205
ADC1,95.790001,205
ADC2,95.790001,205
TWI_PRESSURE,95.790001,-0.129247
ADC0,95.839996,205
ADC1,95.839996,205
ADC2,95.839996,205
TWI_PRESSURE,95.839996,-0.129247
ADC0,95.889999,205
ADC1,95.889999,205
ADC2,95.889999,205
TWI_PRESSURE,95.889999,-0.129247
ADC0,95.940002,205
ADC1,95.940002,205
ADC2,95.940002,205
TWI_PRESSURE,95.940002,-0.129247
ADC0,95.989998,205
ADC1,95.989998,205
ADC2,95.989998,205
TWI_PRESSURE,95.989998,-0.129247
ADC0,96.040001,205
ADC1,96.040001,205
ADC2,96.040001,205
TWI_PRESSURE,96.040001,-0.129247
ADC0,96.089996,205
ADC1,96.089996,205
ADC2,96.089996,205
TWI_PRESSURE,96.089996,-0.129247
ADC0,96.139999,205
ADC1,96.139999,205
ADC2,96.139999,205
TWI_PRESSURE,96.139999,-0.129247
ADC0,96.190002,205
ADC1,96.190002,205
ADC2,96.190002,205
TWI_PRESSURE,96.190002,-0.129247
ADC0,96.239998,205
ADC1,96.239998,205
ADC2,96.239998,205
TWI_PRESSURE,96.239998,-0.129247
ADC0,96.290001,205
ADC1,96.290001,205
ADC2,96.290001,205
TWI_PRESSURE,96.290001,-0.129247
ADC0,96.339996,205
ADC1,96.339996,205
ADC2,96.339996,205
TWI_PRESSURE,96.339996,-0.129247
ADC0,96.389999,205
ADC1,96.389999,205
ADC2,96.389999,205
TWI_PRESSURE,96.389999,-0.129247
ADC0,96.440002,205
ADC1,96.440002,205
ADC2,96.440002,205
TWI_PRESSURE,96.440002,-0.129247
ADC0,96.489998,205
ADC1,96.489998,205
ADC2,96.489998,205
TWI_PRESSURE,96.489998,-0.129247
ADC0,96.540001,205
ADC1,96.540001,205
ADC2,96.540001,205
TWI_PRESSURE,96.540001,-0.129247
ADC0,96.589996,205
ADC1,96.589996,205
ADC2,96.589996,205
TWI_PRESSURE,96.589996,-0.129247
ADC0,96.639999,205
ADC1,96.639999,205
ADC2,96.639999,205
TWI_PRESSURE,96.639999,-0.129247
ADC0,96.690002,205
ADC1,96.690002,205
ADC2,96.690002,205
TWI_PRESSURE,96.690002,-0.129247
ADC0,96.739998,205
ADC1,96.739998,205
ADC2,96.739998,205
TWI_PRESSURE,96.739998,-0.129247
ADC0,96.790001,205
ADC1,96.790001,205
ADC2,96.790001,205
TWI_PRESSURE,96.790001,-0.129247
ADC0,96.839996,205
ADC1,96.839996,205
ADC2,96.839996,205
TWI_PRESSURE,96.839996,-0.129247
ADC0,96.889999,205
ADC1,96.889999,205
ADC2,96.889999,205
TWI_PRESSURE,96.889999,-0.129247
ADC0,96.940002,205
ADC1,96.940002,205
ADC2,96.940002,205
TWI_PRESSURE,96.940002,-0.129247
ADC0,96.989998,205
ADC1,96.989998,205
ADC2,96.989998,205
TWI_PRESSURE,96.989998,-0.129247
ADC0,97.040001,205
ADC1,97.040001,205
ADC2,97.040001,205
TWI_PRESSURE,97.040001,-0.129247
ADC0,97.089996,205
ADC1,97.089996,205
ADC2,97.089996,205
TWI_PRESSURE,97.089996,-0.129247
ADC0,97.139999,205
ADC1,97.139999,205
ADC2,97.139999,205
TWI_PRESSURE,97.139999,-0.129247
ADC0,97.190002,205
ADC1,97.190002,205
ADC2,97.190002,205
TWI_PRESSURE,97.190002,-0.129247
ADC0,97.239998,205
ADC1,97.239998,205
ADC2,97.239998,205
TWI_PRESSURE,97.239998,-0.129247
ADC0,97.290001,205
ADC1,97.290001,205
ADC2,97.290001,205
TWI_PRESSURE,97.290001,-0.129247
ADC0,97.339996,205
ADC1,97.339996,205
ADC2,97.339996,205
TWI_PRESSURE,97.339996,-0.129247
ADC0,97.389999,205
ADC1,97.389999,205
ADC2,97.389999,205
TWI_PRESSURE,97.389999,-0.129247
ADC0,97.440002,205
ADC1,97.440002,205
ADC2,97.440002,205
TWI_PRESSURE,97.440002,-0.129247
ADC0,97.489998,205
ADC1,97.489998,205
ADC2,97.489998,205
TWI_PRESSURE,97.489998,-0.129247
ADC0,97.540001,205
ADC1,97.540001,205
ADC2,97.540001,205
TWI_PRESSURE,97.540001,-0.129247
ADC0,97.589996,205
ADC1,97.589996,205
ADC2,97.589996,205
TWI_PRESSURE,97.589996,-0.129247
ADC0,97.639999,205
ADC1,97.639999,205
ADC2,97.639999,205
TWI_PRESSURE,97.639999,-0.129247
ADC0,97.690002,205
ADC1,97.690002,205
ADC2,97.690002,205
TWI_PRESSURE,97.690002,-0.129247
ADC0,97.739998,205
ADC1,97.739998,205
ADC2,97.739998,205
TWI_PRESSURE,97.739998,-0.129247
ADC0,97.790001,205
ADC1,97.790001,205
ADC2,97.790001,205
TWI_PRESSURE,97.790001,-0.129247
ADC0,97.839996,205
ADC1,97.839996,205
ADC2,97.839996,205
TWI_PRESSURE,97.839996,-0.129247
ADC0,97.889999,205
ADC1,97.889999,205
ADC2,97.889999,205
TWI_PRESSURE,97.889999,-0.129247
ADC0,97.940002,205
ADC1,97.940002,205
ADC2,97.940002,205
TWI_PRESSURE,97.940002,-0.129247
ADC0,97.989998,205
ADC1,97.989998,205
ADC2,97.989998,205
TWI_PRESSURE,97.989998,-0.129247
ADC0,98.040001,205
ADC1,98.040001,205
ADC2,98.040001,205
TWI_PRESSURE,98.040001,-0.129247
ADC0,98.089996,205
ADC1,98.089996,205
ADC2,98.089996,205
TWI_PRESSURE,98.089996,-0.129247
ADC0,98.139999,205
ADC1,98.139999,205
ADC2,98.139999,205
TWI_PRESSURE,98.139999,-0.129247
ADC0,98.190002,205
ADC1,98.190002,205
ADC2,98.190002,205
TWI_PRESSURE,98.190002,-0.129247
ADC0,98.239998,205
ADC1,98.239998,205
ADC2,98.239998,205
TWI_PRESSURE,98.239998,-0.129247
ADC0,98.290001,205
ADC1,98.290001,205
ADC2,98.290001,205
TWI_PRESSURE,98.290001,-0.129247
ADC0,98.339996,205
ADC1,98.339996,205
ADC2,98.339996,205
TWI_PRESSURE,98.339996,-0.129247
ADC0,98.389999,205
ADC1,98.389999,205
ADC2,98.389999,205
TWI_PRESSURE,98.389999,-0.129247
ADC0,98.440002,205
ADC1,98.440002,205
ADC2,98.440002,205
TWI_PRESSURE,98.440002,-0.129247
ADC0,98.489998,205
ADC1,98.489998,205
ADC2,98.489998,205
TWI_PRESSURE,98.489998,-0.129247
ADC0,98.540001,205
ADC1,98.540001,205
ADC2,98.540001,205
TWI_PRESSURE,98.540001,-0.129247
ADC0,98.589996,205
ADC1,98.589996,205
ADC2,98.589996,205
TWI_PRESSURE,98.589996,-0.129247
ADC0,98.639999,205
ADC1,98.639999,205
ADC2,98.639999,205
TWI_PRESSURE,98.639999,-0.129247
ADC0,98.690002,205
ADC1,98.690002,205
ADC2,98.690002,205
TWI_PRESSURE,98.690002,-0.129247
ADC0,98.739998,205
ADC1,98.739998,205
ADC2,98.739998,205
TWI_PRESSURE,98.739998,-0.129247
ADC0,98.790001,205
ADC1,98.790001,205
ADC2,98.790001,205
TWI_PRESSURE,98.790001,-0.129247
ADC0,98.839996,205
ADC1,98.839996,205
ADC2,98.839996,205
TWI_PRESSURE,98.839996,-0.129247
ADC0,98.889999,205
ADC1,98.889999,205
ADC2,98.889999,205
TWI_PRESSURE,98.889999,-0.129247
ADC0,98.940002,205
ADC1,98.940002,205
ADC2,98.940002,203
TWI_PRESSURE,98.940002,-0.129247
ADC0,98.989998,205
ADC1,98.989998,205
ADC2,98.989998,205
TWI_PRESSURE,98.989998,-0.129247
ADC0,99.040001,205
ADC1,99.040001,205
ADC2,99.040001,205
TWI_PRESSURE,99.040001,-0.129247
ADC0,99.089996,205
ADC1,99.089996,205
ADC2,99.089996,205
TWI_PRESSURE,99.089996,-0.129247
ADC0,99.139999,205
ADC1,99.139999,205
ADC2,99.139999,205
TWI_PRESSURE,99.139999,-0.129247
ADC0,99.190002,205
ADC1,99.190002,205
ADC2,99.190002,205
TWI_PRESSURE,99.190002,-0.129247
ADC0,99.239998,205
ADC1,99.239998,205
ADC2,99.239998,205
TWI_PRESSURE,99.239998,-0.129247
ADC0,99.290001,205
ADC1,99.290001,205
ADC2,99.290001,205
TWI_PRESSURE,99.290001,-0.129247
ADC0,99.339996,205
ADC1,99.339996,205
ADC2,99.339996,205
TWI_PRESSURE,99.339996,-0.129247
ADC0,99.389999,205
ADC1,99.389999,205
ADC2,99.389999,205
TWI_PRESSURE,99.389999,-0.129247
ADC0,99.440002,205
ADC1,99.440002,205
ADC2,99.440002,205
TWI_PRESSURE,99.440002,-0.129247
ADC0,99.489998,205
ADC1,99.489998,205
ADC2,99.489998,205
TWI_PRESSURE,99.489998,-0.129247
ADC0,99.540001,205
ADC1,99.540001,205
ADC2,99.540001,205
TWI_PRESSURE,99.540001,-0.129247
ADC0,99.589996,205
ADC1,99.589996,205
ADC2,99.589996,205
